new_tweet,tokens,vaccinated,sentiment_score,sentiment_label,favorite_count,retweet_count,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,favorite_log,retweet_log,user_favourites_log,user_followers_log,user_friends_log,user_listed_log
"I'm young, healthy, and about to go to my vaccine appointment. In May. Thanks to and the for effecting my mental health by fear mongering about vaccine not coming until 2023, in the middle of the pandemic. I will never, ever forgive you. #Cdnpoli #ABC",young healthy vaccine appointment thank effect mental health fear monger vaccine come middle pandemic forgive,1,0.4767,positive,1,227,191127,4047,4970,4,0.0,5.424950017481403,12.160693407532401,8.305731144875866,8.511175119090675,1.3862943611198906
"I'm young, healthy, and about to go to my vaccine appointment. In May. Thanks to and the for effecting my mental health by fear mongering about vaccine not coming until 2023, in the middle of the pandemic. I will never, ever forgive you. #Cdnpoli #ABC",young healthy vaccine appointment thank effect mental health fear monger vaccine come middle pandemic forgive,1,0.4767,positive,1,227,78126,2205,3841,19,0.0,5.424950017481403,11.266078186956783,7.6984827878809465,8.253488028345904,2.9444389791664403
"I'm young, healthy, and about to go to my vaccine appointment. In May. Thanks to and the for effecting my mental health by fear mongering about vaccine not coming until 2023, in the middle of the pandemic. I will never, ever forgive you. #Cdnpoli #ABC",young healthy vaccine appointment thank effect mental health fear monger vaccine come middle pandemic forgive,1,0.4767,positive,1,227,28685,219,837,10,0.0,5.424950017481403,10.264129617035971,5.389071729816501,6.729824070489475,2.302585092994046
"I'm young, healthy, and about to go to my vaccine appointment. In May. Thanks to and the for effecting my mental health by fear mongering about vaccine not coming until 2023, in the middle of the pandemic. I will never, ever forgive you. #Cdnpoli #ABC",young healthy vaccine appointment thank effect mental health fear monger vaccine come middle pandemic forgive,1,0.4767,positive,1,227,170629,16200,10005,159,0.0,5.424950017481403,12.047246887870017,9.692766521220475,9.210840247017833,5.0689042022202315
"I'm young, healthy, and about to go to my vaccine appointment. In May. Thanks to and the for effecting my mental health by fear mongering about vaccine not coming until 2023, in the middle of the pandemic. I will never, ever forgive you. #Cdnpoli #ABC",young healthy vaccine appointment thank effect mental health fear monger vaccine come middle pandemic forgive,1,0.4767,positive,1,227,40640,172,467,1,0.0,5.424950017481403,10.612508082252363,5.147494476813453,6.1463292576688975,0.0
"I'm young, healthy, and about to go to my vaccine appointment. In May. Thanks to and the for effecting my mental health by fear mongering about vaccine not coming until 2023, in the middle of the pandemic. I will never, ever forgive you. #Cdnpoli #ABC",young healthy vaccine appointment thank effect mental health fear monger vaccine come middle pandemic forgive,1,0.4767,positive,1,227,102839,3052,2911,224,0.0,5.424950017481403,11.540919937489686,8.023552392404348,7.976251943745623,5.4116460518550396
"I'm young, healthy, and about to go to my vaccine appointment. In May. Thanks to and the for effecting my mental health by fear mongering about vaccine not coming until 2023, in the middle of the pandemic. I will never, ever forgive you. #Cdnpoli #ABC",young healthy vaccine appointment thank effect mental health fear monger vaccine come middle pandemic forgive,1,0.4767,positive,1,227,438324,7616,7131,61,0.0,5.424950017481403,12.990713641923533,8.938006576471201,8.872206756028303,4.110873864173311
"I'm young, healthy, and about to go to my vaccine appointment. In May. Thanks to and the for effecting my mental health by fear mongering about vaccine not coming until 2023, in the middle of the pandemic. I will never, ever forgive you. #Cdnpoli #ABC",young healthy vaccine appointment thank effect mental health fear monger vaccine come middle pandemic forgive,1,0.4767,positive,1,227,9843,169,1493,7,0.0,5.424950017481403,9.194515821629212,5.1298987149230735,7.30854279753919,1.9459101490553132
"I'm young, healthy, and about to go to my vaccine appointment. In May. Thanks to and the for effecting my mental health by fear mongering about vaccine not coming until 2023, in the middle of the pandemic. I will never, ever forgive you. #Cdnpoli #ABC",young healthy vaccine appointment thank effect mental health fear monger vaccine come middle pandemic forgive,1,0.4767,positive,1,227,862424,6445,7100,14,0.0,5.424950017481403,13.667502308063185,8.771059915373288,8.867850063029406,2.6390573296152584
"I'm young, healthy, and about to go to my vaccine appointment. In May. Thanks to and the for effecting my mental health by fear mongering about vaccine not coming until 2023, in the middle of the pandemic. I will never, ever forgive you. #Cdnpoli #ABC",young healthy vaccine appointment thank effect mental health fear monger vaccine come middle pandemic forgive,1,0.4767,positive,1,227,19274,698,2312,60,0.0,5.424950017481403,9.866512316411233,6.548219102762372,7.7458682297922685,4.0943445622221
"I'm young, healthy, and about to go to my vaccine appointment. In May. Thanks to and the for effecting my mental health by fear mongering about vaccine not coming until 2023, in the middle of the pandemic. I will never, ever forgive you. #Cdnpoli #ABC",young healthy vaccine appointment thank effect mental health fear monger vaccine come middle pandemic forgive,1,0.4767,positive,1,227,216331,2593,2472,2,0.0,5.424950017481403,12.284564921135605,7.860570785538664,7.812782818577581,0.6931471805599453
"I'm young, healthy, and about to go to my vaccine appointment. In May. Thanks to and the for effecting my mental health by fear mongering about vaccine not coming until 2023, in the middle of the pandemic. I will never, ever forgive you. #Cdnpoli #ABC",young healthy vaccine appointment thank effect mental health fear monger vaccine come middle pandemic forgive,1,0.4767,positive,1,227,120710,2152,2589,14,0.0,5.424950017481403,11.701146253695173,7.674152921281675,7.859026979751538,2.6390573296152584
"I'm young, healthy, and about to go to my vaccine appointment. In May. Thanks to and the for effecting my mental health by fear mongering about vaccine not coming until 2023, in the middle of the pandemic. I will never, ever forgive you. #Cdnpoli #ABC",young healthy vaccine appointment thank effect mental health fear monger vaccine come middle pandemic forgive,1,0.4767,positive,1,227,398400,1133,1144,3,0.0,5.424950017481403,12.89521180469258,7.0326242610280065,7.042286171939743,1.0986122886681098
"I'm young, healthy, and about to go to my vaccine appointment. In May. Thanks to and the for effecting my mental health by fear mongering about vaccine not coming until 2023, in the middle of the pandemic. I will never, ever forgive you. #Cdnpoli #ABC",young healthy vaccine appointment thank effect mental health fear monger vaccine come middle pandemic forgive,1,0.4767,positive,1,227,8050,1300,250,3,0.0,5.424950017481403,8.99342737041261,7.170119543449628,5.521460917862246,1.0986122886681098
"I'm young, healthy, and about to go to my vaccine appointment. In May. Thanks to and the for effecting my mental health by fear mongering about vaccine not coming until 2023, in the middle of the pandemic. I will never, ever forgive you. #Cdnpoli #ABC",young healthy vaccine appointment thank effect mental health fear monger vaccine come middle pandemic forgive,1,0.4767,positive,1,227,208989,3107,3119,348,0.0,5.424950017481403,12.25003689798291,8.041412909393047,8.045267716607803,5.8522024797744745
"In line to get my first Covid shot and notice the old man beside me has his fly undone. I say, ""Sir, your fly is down."" His wife thanks me as he zips up. I add, ""I just want to make sure you get the needle in the right place."" Oh how we laughed... #vaccinated",line covid shoot notice old man fly undo sir fly wife thank zip add want sure needle right place laugh,1,0.743,positive,27,3,37805,2201,1658,29,3.295836866004329,1.0986122886681098,10.54019664799237,7.696667081526462,7.4133673356952405,3.367295829986474
"In line to get my first Covid shot and notice the old man beside me has his fly undone. I say, ""Sir, your fly is down."" His wife thanks me as he zips up. I add, ""I just want to make sure you get the needle in the right place."" Oh how we laughed... #vaccinated",line covid shoot notice old man fly undo sir fly wife thank zip add want sure needle right place laugh,1,0.743,positive,1,3,4255,12561,1576,292,0.0,1.0986122886681098,8.355850041007475,9.438352054687252,7.362645270417825,5.676753802268282
"in other news, I could finally get my first covid19 shot today! I already see a difference with my wifi speed. Thank you mr Gates!!",news finally covid shoot today difference wifi speed thank gate,1,0.0258,neutral,1,46,34547,70,352,4,0.0,3.828641396489095,10.45007599474564,4.248495242049359,5.863631175598097,1.3862943611198906
"in other news, I could finally get my first covid19 shot today! I already see a difference with my wifi speed. Thank you mr Gates!!",news finally covid shoot today difference wifi speed thank gate,1,0.0258,neutral,1,46,45145,149,223,23,0.0,3.828641396489095,10.717634810741579,5.003946305945459,5.407171771460119,3.1354942159291497
"It gives me a certain satisfaction to know that while astrazeneca Street is being cluttered up by conspiracy addled dickheads who are determined to confuse selfishness with freedom, I'm only a few miles away, wearing a mask while I receive my second vaccine dose.",give certain satisfaction know astrazeneca street clutter conspiracy addle dickheads determine confuse selfishness freedom miles away wear mask receive second vaccine dose,1,0.296,positive,1,14,162429,163,416,1,0.0,2.6390573296152584,11.997996262196306,5.093750200806762,6.030685260261263,0.0
"It gives me a certain satisfaction to know that while astrazeneca Street is being cluttered up by conspiracy addled dickheads who are determined to confuse selfishness with freedom, I'm only a few miles away, wearing a mask while I receive my second vaccine dose.",give certain satisfaction know astrazeneca street clutter conspiracy addle dickheads determine confuse selfishness freedom miles away wear mask receive second vaccine dose,1,0.296,positive,1,14,147,164,158,4,0.0,2.6390573296152584,4.990432586778736,5.099866427824199,5.062595033026967,1.3862943611198906
"It's a picture perfect day for a #TFCLive game day at BMO. Hopefully we can be there soon. The best, fastest way to get back there is to take your shot when your time comes. I took mine (first) this morning. vaccine are working in other countries, it will work here too.",picture perfect day game day bmo hopefully soon best fastest way shoot time come take morning vaccine work countries work,1,0.8481,positive,48,2,13143,2731,3072,59,3.871201010907891,0.6931471805599453,9.483644576482009,7.912423121473705,8.030084094267563,4.07753744390572
"It's a picture perfect day for a #TFCLive game day at BMO. Hopefully we can be there soon. The best, fastest way to get back there is to take your shot when your time comes. I took mine (first) this morning. vaccine are working in other countries, it will work here too.",picture perfect day game day bmo hopefully soon best fastest way shoot time come take morning vaccine work countries work,1,0.8481,positive,1,2,5978,1833,1813,121,0.0,0.6931471805599453,8.695841342843883,7.513709247839705,7.502738210754851,4.795790545596741
